This file was produced by the Exoplanet Follow-up Observing Program website (exofop.ipac.caltech.edu) on Fri Jan 28 03:45:42 2022
Filter Values: stellar_teff lessThan 4000; planet_radius lessThan 5; tfopwg_disposition notContains FP

"TIC ID","TOI","CTOI","Master priority","SG1A priority","SG1B priority","SG2 priority","SG3 priority","SG4 priority","SG5 priority","ACWG ESM","ACWG TSM","Time Series Observations","Spectroscopy Observations","Imaging Observations","TESS Disposition","TFOPWG Disposition","TESS mag","TESS mag error","Pipeline Signal ID","Source","Detection","RA (deg)","Dec (deg)","PM RA (mas/yr)","PM RA error","PM Dec (mas/yr)","PM Dec error","Transit Epoch (BJD)","Transit Epoch error","Period (days)","Period error","Duration (hours)","Duration error","Depth (mmag)","Depth (mmag) error","Depth (ppm)","Depth (ppm) error","Planet Radius (R_Earth)","Planet Radius error","Planet Insolation (Earth flux)","Planet Eq Temp (K)","Planet SNR","Stellar Distance (pc)","Stellar Distance error","Stellar Teff (K)","Stellar Teff error","Stellar log(g) (cm/s2)","Stellar log(g) error","Stellar Radius (R_Sun)","Stellar Radius error","Stellar Metallicity","Stellar Metallicity error","Stellar Mass (M_Sun)","Stellar Mass error","Sectors","Comments","Date TOI Alerted (by TESS Project)","Date TOI Updated (by TESS Project)","Date Modified (by ExoFOP-TESS)"
"318180448","5033.01","","2","4","2","2","1","4","4","1.9","6.7","0","0","0","PC","PC","11.7405","0.007","1","qlp-s39-faintsearch","QLP","309.399793","-83.092931","91.91","0.066","-193.137","0.064","2459389.289886","0.0039812","5.4695364","0.000047","1.274","0.262","1.738569","0.008561","1600","7.885","1.39203","0.119311","6.09736","437","10","37.3076","0.05755","3465","157","4.86","","0.36","0.01","","","0.347681","0.020304","13,27,39","found in faint-star QLP search","2022-01-06","2022-01-06","2022-01-11"
"52307802","4360.01","","2","4","2","2","3","4","4","2","6.3","0","0","1","PC","PC","12.747","0.007","1","spoc","SPOC","21.71927","-68.634522","-122.555","0.078","-59.979","0.065","2458328.294362","0.0014545587","3.0749338039933","0.000015514932","1.3032724062538","0.48177174","1.800113","0.217961","1656.5920493905","200.72925","1.2948849703325","0.87936926","12.697468599301","481.44761145922","8.253607","43.2301","0.07705","3246","157","4.91671","0.0047144","0.30824699997902","0.0092169","","","0.286048","0.0201829","1,2,27,28,29","weak signal; possible odd-even","2021-08-06","2021-08-05","2021-10-29"
"153065527","406.02","TIC 153065527.02","1","4","1","1","3","4","4","1.3","6.2","7","2","3","PC","PC","11.2828","0.007","2","spoc","SPOC","49.262643","-42.244149","41.675","0.055","-412.827","0.074","2458385.38837","0.0015644332","6.6149110161123","0.000031293035","0.96546047173643","0.8199179","1.152112","0.218753","1060.5715819267","201.45874","1.2731553840439","3.2967181","6.6294677893284","409.25068572934","7.381627","31.0597","0.03405","3349","63","4.94138","0.395255","0.38860899209976","0.0116001","","","0.378565","0.0202713","3,4,30,31","potential multi","2021-07-19","2021-07-19","2021-10-29"
"270355392","4643.01","","2","4","2","2","2","4","4","2.5","6.2","0","2","1","PC","PC","10.6127","0.007","1","spoc","SPOC","32.217966","4.306928","-19.526","0.074","119.094","0.065","2459451.700418","0.0037587958","5.0264096072466","0.0006708011","1.6491175080133","1.0430912","0.795388","0.114999","732.31084314502","105.91228","1.4088396103514","3.3890657","23.172445696267","559.58068791791","7.455691","40.1036","0.06965","3782","157","4.72167","0.00870736","0.51802098751068","0.0153843","","","0.515581","0.0202851","42,43","low SNR","2021-11-19","2021-11-18","2021-12-19"
"150428135","700.03","","2","4","4","2","4","4","4","0.5","6.2","13","2","3","CP","CP","10.9102","0.007","3","spoc","UNKNOWN","97.095717","-65.578615","-102.75","0.051","161.805","0.06","2459349.036881","0.0041717","9.9772644831312","0.000038162343","2.2432397712901","0.74371946","0.568736","0.05812","523.68842731762","53.528767","0.96475637741244","1.3850093","5.1416137580968","384.05605080931","12.223138","31.1265","0.0206","3482","","4.438","","0.41945698857307","0.0125728","","","0.413261","0.0203393","1,3,4,5,6,7,8,9,10,11,13,27,28,30,31,33,34,35,36","TOI-700 b / TOI-700.03; epoch from qlp-s38-tois; other parameters from spoc-s01-s36","2019-07-23","2021-11-12","2021-11-13"
"405763009","2433.01","","2","5","5","2","2","4","4","0","6","0","0","2","PC","PC","12.0349","0.007","1","spoc","SPOC","299.440244","56.971091","151.805","0.085","115.559","0.083","2458746.356236","0.0042967275","","","2.8686583473048","0.6138283","3.672911","0.464641","3377.1602586868","427.8585","1.8103101278919","0.6563029","0.38198029312169","200.50720770604","7.770456","32.6094","0.0435","3323","157","4.91599","0.00464274","0.308919","0.00923185","","","0.286819","0.0201807","14,15,16","The second transit looks real; possible single transit. Very low SNR; possible statistical fluctuation","2020-12-22","2020-12-22","2021-10-29"
"153951307","1238.02","","2","4","4","2","4","4","4","5.5","5.9","4","2","8","PC","PC","11.2582","0.007","2","spoc","SPOC","201.382339","68.836068","-4.963","0.052","-45.922","0.053","2458684.102793","0.0022236344","0.76460101498816","0.00006419094","1.0185123934269","0.52986884","0.448682","0.067655","413.16629237781","62.310432","1.2803852635222","3.465374","399.2582102984","1140.0744515739","7.6278505","70.7145","0.12055","3853","157","4.63168","0.010987","0.62326","0.0182128","","","0.606665","0.0201108","14,15","possible L1 candidate in multi system; SNR=7.4","2019-11-15","2019-11-15","2021-10-29"
"271596225","797.01","","1","4","1","1","3","4","4","3.3","5.6","15","1","3","PC","PC","11.7144","0.007","1","spoc","UNKNOWN","108.563086","-74.603095","83.35","0.045","-127.921","0.042","2458326.818246","0.0006230412","1.8008038397503","0.0000055851924","1.1302539917371","0.25691062","0.733651","0.048835","675.48941504094","44.977535","1.2713532442718","0.8219334","66.876110728704","729.35254313955","17.475653","56.1927","0.07895","3704","64","4.77431","0.348429","0.47370201349258","0.0140887","","","0.471474","0.0202932","1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36","potential L1 planet; possible multi","2019-06-14","2021-07-06","2021-10-29"
"271596225","797.03","","1","4","1","1","3","4","4","1.3","5.3","15","1","3","PC","PC","11.7144","0.007","3","spoc","SPOC","108.563086","-74.603095","83.35","0.045","-127.921","0.042","2458327.462943","0.0014979336","2.7309728556245","0.000014903082","1.1954544531863","0.45542258","0.422151","0.057657","388.73943243589","53.10237","0.97783053350515","1.2069414","38.382775353602","634.82473947622","8.615183","56.1927","0.07895","3704","64","4.77431","0.348429","0.47370201349258","0.0140887","","","0.471474","0.0202932","1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36","near 3:2 resonance with TOI 797.01; low SNR","2021-07-08","2021-07-08","2021-10-29"
"38460940","805.01","","2","4","4","2","3","4","4","1.2","5.3","2","0","4","PC","PC","13.1018","0.007","1","spoc","QLP","61.135799","-62.989132","272.141","0.054","-442.905","0.057","2458328.556404","0.0010968734","4.1177632094491","0.00001300146","1.1953979128829","0.45638576","2.017592","0.195813","1856.5457061759","180.3342","1.2208182848997","1.0402696","8.9265431078423","440.84972703182","11.317825","51.8767","0.0846","3376","","4.438","","0.28112900257111","0.00856972","","","0.25524","0.0202332","1,3,4,5,7,8,11,12,27,28,29,30,31,32,34,35","","2019-06-14","2021-07-15","2021-10-29"
"300710077","789.01","","2","4","4","2","3","4","4","1","5.2","10","0","3","PC","PC","11.9802","0.007","1","spoc","UNKNOWN","115.270225","-71.303764","129.613","0.056","148.226","0.068","2458329.111737","0.0013474175","5.4469914027811","0.000019224572","1.614418765777","0.31351686","0.95412","0.076696","878.39130579301","70.63711","1.1753033592351","0.39016446","9.5473050220267","448.32189470025","11.92059","43.407","0.0579","3471","64","4.87707","0.378264","0.37114000320435","0.0111606","","","0.358579","0.0203116","1,2,3,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,35,36","potential multi; crowded field","2019-06-14","2021-07-28","2021-10-29"
"259962054","203.01","","5","5","5","5","5","5","5","0","4.9","2","1","3","PC","FA","12.2423","0.007","1","spoc","UNKNOWN","43.018076","-67.687016","-55.699","0.098","149.273","0.09","2458327.729066","0.007615","51.953234","0.010389","6.315533","0.849625","2.755226","0.321704","2534.439984","296.2564","1.221202","0.392014","1.1442739790124","263.78631142521","8.938508","24.7894","0.0285","3203","63","5.01682","0.423075","0.241","0.043","","","0.202161","0.0200851","1,2","M dwarf; first transit is on/near momentum dump; the transit duration is a bit long for the reported period;","2018-10-22","2018-10-22","2021-10-29"
"307849973","4567.01","","2","4","2","2","1","4","4","4.8","4.9","0","0","0","PC","PC","11.9212","0.007","1","spoc","SPOC","128.506585","-66.768549","63.377","0.041","-37.33","0.036","2458543.8625","0.0012079421","0.84093429559017","0.000010832087","1.015319332775","0.44071305","0.572118","0.079372","526.80118160818","73.10165","1.4132824268216","2.684161","331.56588413135","1088.3340305831","9.030376","91.313","0.19435","3830","157","4.64404","0.0109469","0.60849797725678","0.0180226","","","0.594967","0.0202493","9,11,35,36,37,38","weak signal; possibly SV; potential multi","2021-10-28","2021-10-27","2021-11-02"
"300710077","789.03","","2","4","2","2","3","4","4","0.5","4.7","10","0","3","PC","PC","11.9802","0.007","3","spoc","SPOC","115.270225","-71.303764","129.613","0.056","148.226","0.068","2458329.968766","0.002444863","8.0432284524036","0.000045478624","2.3883335785594","0.5737415","0.751946","0.080598","692.32766555756","74.23079","1.1320442075569","0.9920563","5.5590840267172","391.62513644554","9.656576","43.407","0.0579","3471","64","4.87707","0.378264","0.373","0.06","","","0.358579","0.0203116","1,2,3,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,35,36","small planet candidate in potential multi-planet system","2021-07-28","2021-07-28","2021-10-29"
"150428135","700.04","","2","4","2","2","3","4","4","0.1","4.5","13","2","3","PC","PC","10.9102","0.007","4","spoc","SPOC","97.095717","-65.578615","-102.75","0.051","161.805","0.06","2458352.991221","0.0055670193","27.809371495234","0.00026340265","3.5420614774512","0.6048655","0.491678","0.062993","452.7499058388","58.017113","0.95350306504545","0.37684137","1.3107701134557","272.89864682341","7.1777353","31.1265","0.0206","3482","","4.438","","0.41945698857307","0.0125728","","","0.413261","0.0203393","1,3,4,5,6,7,8,9,10,11,13,27,28,30,31,33,34,35,36,37,38","low SNR; new planet candidate in TOI 700 3 planet system","2021-11-19","2021-11-18","2021-11-25"
"219195044","714.02","","2","4","4","2","3","4","4","0.9","4.3","14","0","1","PC","PC","11.5436","0.007","2","spoc","UNKNOWN","92.392417","-53.822988","92.721","0.055","115.298","0.058","2458419.10736","0.0016162733","10.177532334057","0.000035560886","2.0372095005576","0.5335208","1.050055","0.082658","966.66902363396","76.12753","1.4900129719023","1.1536334","7.5929306619622","423.37197639672","13.279832","53.8473","0.0679","3782","","4.438","","0.47314101457596","0.0141473","","","0.470893","0.0203489","4,5,6,7,8,11,12,28,31,32,33,34,35","possible multi","2019-05-24","2021-07-13","2021-10-29"
"271596225","797.02","","1","4","1","1","3","4","4","1.7","4.3","15","1","3","PC","PC","11.7144","0.007","2","spoc","UNKNOWN","108.563086","-74.603095","83.35","0.045","-127.921","0.042","2458327.41688","0.0009608346","4.1400026540257","0.000012281158","1.0523726933525","0.4611399","0.803408","0.0846","739.69196590661","77.91636","1.2971581156098","2.0582793","22.040700480965","552.61936282286","12.782942","56.1927","0.07895","3704","64","4.77431","0.348429","0.47370201349258","0.0140887","","","0.471474","0.0202932","1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36","possible multi","2019-06-14","2021-07-15","2021-10-29"
"441798995","2269.01","","5","5","5","5","5","5","5","2.6","4.1","2","2","1","PC","FA","11.9521","0.007","1","spoc","SPOC","264.147896","77.126216","5.414","0.035","21.959","0.038","2458683.350647","0.0017688242","1.4206036111002","0.000023721876","1.6483242563383","0.5032854","0.48653","0.05024","448.01018366977","46.271366","1.1974247061765","1.3618252","148.4903679735","890.31629155254","9.335167","82.1896","0.12405","3872","157","4.69525","0.00946245","0.548484","0.0161609","","","0.543889","0.0202007","14,15,16,17,18,19,20,21,22,23","false alarm; likely due to 2.8d signal in 2269.02; possible three-planet multi where the inner two are in 2:1 resonance with independent epochs; crowded field; SG1 should clear neighbors; odd-even depth difference","2020-09-30","2020-09-29","2021-10-29"
"235678745","2095.01","","1","4","1","2","4","4","4","0.4","3.9","5","1","2","PC","PC","11.0788","0.007","1","spoc","SPOC","285.636524","75.418514","203.44","0.048","-21.318","0.047","2458692.815013","0.0037971514","17.663342710402","0.00034171442","3.0499528143871","0.58507514","0.860229","0.073968","791.98619542183","68.12478","1.323047850541","0.8010479","3.5986594987742","351.28122501052","12.115269","41.9176","0.05","3746","157","4.76979","0.00647892","0.463205","0.0135918","","","0.460544","0.0201518","14,15,16,17,18,19,20,21,22,23,24,26","potential L1 candidate in possible multi-planet system; low snr","2020-07-15","2020-09-23","2021-10-29"
"441798995","2269.02","","1","4","4","1","2","4","4","2","3.9","2","2","1","PC","PC","11.9521","0.007","2","spoc","SPOC","264.147896","77.126216","5.414","0.035","21.959","0.038","2458684.775586","0.0017812056","2.841146643667","0.000032148797","1.6034916914617","0.4060415","0.656142","0.062469","604.14624588911","57.534653","1.4384570154075","0.7904191","58.930116873401","706.64953118708","9.983594","82.1896","0.12405","3872","157","4.69525","0.00946245","0.548484","0.0161609","","","0.543889","0.0202007","14,15,16,17,18,19,20,21,22,23,24,25,26","very likely an NEB; or may be in a near 2:1 resonance with candidate 1","2020-09-30","2020-09-29","2021-10-29"
"300710077","789.02","","2","4","2","2","3","4","4","0.4","3.9","10","0","3","PC","PC","11.9802","0.007","2","spoc","SPOC","115.270225","-71.303764","129.613","0.056","148.226","0.068","2458334.774365","0.0023042907","12.970535640472","0.00006901894","2.3018164328908","0.6098934","1.216297","0.118127","1119.6239541942","108.79285","1.2602028923358","0.8869049","3.0024734037894","335.72952950393","9.410532","43.407","0.0579","3471","64","4.87707","0.378264","0.37114000320435","0.0111606","","","0.358579","0.0203116","1,2,3,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,35,36","candidate in multi-planet system","2021-07-28","2021-07-28","2021-10-29"
"150428135","700.02","","1","4","1","2","4","4","4","0.1","3.5","13","2","3","CP","CP","10.9102","0.007","2","spoc","SPOC","97.095717","-65.578615","-102.75","0.051","161.805","0.06","2458330.476861","0.0035641084","37.424217681763","0.00024682574","3.3349344442407","0.41507503","0.802072","0.06842","738.46283834506","63.01552","1.2010873983103","0.32074878","0.88222180598432","247.18049441607","11.434343","31.1265","0.0206","3482","","4.438","","0.41945698857307","0.0125728","","","0.413261","0.0203393","1,3,4,5,6,7,8,9,10,11,13,27,28,30,31,33,34,35,36","TOI-700 d / TOI-700.02","2019-04-30","2021-10-11","2021-10-29"
"235678745","2095.02","","1","4","1","2","4","4","4","0.2","3.2","5","1","2","PC","PC","11.0788","0.007","2","spoc","SPOC","285.636524","75.418514","203.44","0.048","-21.318","0.047","2458704.2888","0.0052758316","28.173889423201","0.0009676876","4.1896551282421","0.7684256","0.813886","0.090201","749.33579631598","83.074295","1.2856845881163","0.76196367","1.9309700699393","300.65168011511","8.857047","41.9176","0.05","3746","157","4.76979","0.00647892","0.463205","0.0135918","","","0.460544","0.0201518","14,15,16,17,18,19,20,21,22,23,24,26","second candidate in a multi planet system","2020-07-15","2020-09-23","2021-10-29"
"374829238","785.01","","1","4","1","2","3","4","4","0.3","2.2","0","0","1","PC","PC","11.5026","0.007","1","spoc","SPOC","88.33729","-65.6335","-15.241","0.051","102.216","0.046","2458363.895296","0.012784661","18.622892761792","0.00047912876","18.711044423974","0.91931707","0.536967","0.054241","494.44260993987","49.956593","1.3087350229627","0.17995843","4.2868461952584","366.98999545701","7.2979193","65.5548","0.09825","3783","","4.438","","0.5613009929657","0.0166798","","","0.555307","0.0202895","2,3,6,7,9,10,12,13,27,29,30,33,34,36","Possibly stellar variability. TFOP work in progress.","2019-06-14","2021-07-01","2021-10-29"
"176797879","4353.01","","2","4","2","2","3","4","4","0","1.8","0","0","1","PC","PC","10.3347","0.007","1","spoc","SPOC","48.583356","-34.032804","199.226","0.055","310.448","0.065","2458427.019739","0.0040517324","718.18093170352","0.00054976414","2.9233151374572","0.67049795","1.057617","0.13341","973.62691558098","122.86767","1.3653088808735","0.7672082","0.43125649749187","206.68247922677","7.295866","25.1426","0.02985","3614","157","4.80335","0.00489999","0.42562299966812","0.0126833","","","0.420079","0.0202882","4,31","period may be shorter than max period 718.181 days","2021-07-28","2021-10-04","2021-10-29"
"274193763","2428.01","","3","5","5","3","1","4","4","","","0","0","0","PC","APC","9.966","0.29","1","qlp","QLP","53.831468","3.028639","","","","","2459168.03367","0.0014","7.57017","0.00081","0.916","0.205","1.629827","0.004175","1500","3.84542","","","","","18","","","","","","","","","","","","","31","no stellar radius. Gaia EDR3 parallax=4 mas; ALARM: this is an artifact; the real star is 274193764 with TICID 274193765 about 5 asec away","2020-12-22","2021-01-10","2021-10-29"
"1234810324","4415.01","","3","4","3","3","3","4","4","","","0","0","1","PC","PC","10.0209","0.007","1","qlp","QLP","247.098356","-49.514152","4.882","0.116","-1.123","0.061","2459385.695057","0.0014792","1.8303538","0.000191","1.971","0.061","3.414575","0.001542","3140","1.42039","","","","","36","455.557","13.5835","","","","","","","","","","","39","no stellar information; visual binary; crowded field","2021-08-27","2021-08-26","2021-10-29"
